id,time,kmh,lon,lat
8695,2017-12-17 13:27:44,83,24.854018697085532,60.269173273896534
482,2017-12-17 13:27:45,0,25.75472770231276,62.24134209015053
8347,2017-12-17 13:27:45,34,24.93984041695086,60.1752996884564
11861,2017-12-17 13:27:45,116,25.51612660241457,66.47195968529596
917,2017-12-17 13:27:45,61,22.70476570356473,60.691149417276044
8135,2017-12-17 13:27:45,0,24.940223386102797,60.173580602024366
3432,2017-12-17 13:27:45,79,22.900112578490802,61.351270726958845
66,2017-12-17 13:27:45,0,26.882350921607156,61.42060855337928
3430,2017-12-17 13:27:45,6,22.08565436497135,61.2094757050497
8687,2017-12-17 13:27:45,20,24.942148122543028,60.173753772151926
11383,2017-12-17 13:27:45,61,24.540817317837657,64.07623360506814
416,2017-12-17 13:27:45,34,24.5772096973222,65.73422237160071
723,2017-12-17 13:27:46,35,29.229032099821787,62.64378068823138
9836,2017-12-17 13:27:46,156,25.50486702441521,60.90104451044867
9843,2017-12-17 13:27:46,0,24.937499999580396,60.17079903462529
354,2017-12-17 13:27:46,34,26.934857005260955,60.60575387589898
46,2017-12-17 13:27:46,154,24.997692145021727,60.24442373507521
9096,2017-12-17 13:27:47,41,25.044446652363728,60.29327417915602
9938,2017-12-17 13:27:47,117,25.130873377974464,60.8390392560868
54334,2017-12-17 13:27:47,0,25.755200693096274,62.24123840600803
465,2017-12-17 13:27:47,79,22.29359236659986,61.25666904708332
8520,2017-12-17 13:27:47,47,24.65991988732729,60.2057797249197
5220,2017-12-17 13:27:48,0,29.918389321155964,64.53481280747076
9839,2017-12-17 13:27:48,156,25.516924140669904,60.84605650160203
3,2017-12-17 13:27:48,39,29.521039249966925,61.54617780366646
9671,2017-12-17 13:27:48,154,24.83654812865128,60.677999091782915
9665,2017-12-17 13:27:48,144,23.792649227537343,61.19270318244977
9102,2017-12-17 13:27:49,0,24.941960535536744,60.17390066499898
8697,2017-12-17 13:27:49,0,24.932106602531135,60.20079266018571
2688,2017-12-17 13:27:49,80,26.969222724455044,60.88153617567123
9411,2017-12-17 13:27:49,61,25.07974133788254,60.35361994240962
9417,2017-12-17 13:27:49,0,25.028871399894598,60.26282704165471
70,2017-12-17 13:27:50,23,26.41397285444537,64.75866702014932
9099,2017-12-17 13:27:50,0,24.93350068066175,60.20030533633878
9675,2017-12-17 13:27:50,139,25.08212850390429,60.35825299747056
173,2017-12-17 13:27:51,144,25.102390246083065,60.4541247448139
9392,2017-12-17 13:27:51,58,24.941335580847902,60.21748677097819
424,2017-12-17 13:27:51,119,24.151484956369686,61.589559642641525
2722,2017-12-17 13:27:51,85,30.11346671798673,62.24987092800141
5221,2017-12-17 13:27:51,53,27.874900773440338,64.39977431265963
11858,2017-12-17 13:27:51,0,28.81028428716713,61.206809045454754
9093,2017-12-17 13:27:52,73,24.848128314627875,60.31501779986254
3730,2017-12-17 13:27:52,81,22.224214935190002,61.23727424511459
65,2017-12-17 13:27:52,128,26.692561497868237,60.968262344647194
9670,2017-12-17 13:27:52,62,24.789085518123784,60.72690661661848
916,2017-12-17 13:27:52,53,22.758399490237412,60.704840837023795
76010,2017-12-17 13:27:52,87,23.51596277153456,60.1094714479335
22,2017-12-17 13:27:52,104,24.082082747815836,61.107620272521295
8345,2017-12-17 13:27:52,34,24.605525023764912,60.191088511794085
144,2017-12-17 13:27:52,116,25.628416947706253,62.08026978125322
9941,2017-12-17 13:27:52,118,25.01143813091799,60.782887755266145
711,2017-12-17 13:27:52,0,24.57247207800728,65.73829036066472
65665,2017-12-17 13:27:52,44,27.705008397080956,63.0982300431856
8128,2017-12-17 13:27:52,87,24.83693797098816,60.21917388044479
951,2017-12-17 13:27:53,35,22.268388749064744,60.45911792281454
2455,2017-12-17 13:27:53,60,27.882467787931745,60.93673725249333
8689,2017-12-17 13:27:53,23,24.993607978867292,60.242120010905246
9404,2017-12-17 13:27:53,0,25.10646359957621,60.40424035107417
25,2017-12-17 13:27:53,170,24.278469783633525,61.06134845025033
9400,2017-12-17 13:27:53,79,25.046103419357802,60.295308257503926
9423,2017-12-17 13:27:53,27,24.94114145597165,60.176379445220476
142,2017-12-17 13:27:54,83,25.073058362659534,60.48332411029983
11521,2017-12-17 13:27:54,120,27.67926665040369,60.93267005971141
9091,2017-12-17 13:27:54,29,24.89363593008244,60.21825203873939
8,2017-12-17 13:27:54,19,29.50205834641095,61.55934078630375
8523,2017-12-17 13:27:54,49,24.774962262751064,60.2172750021914
174,2017-12-17 13:27:54,128,23.833659029917637,61.179883229207775
5418,2017-12-17 13:27:55,46,23.41043368857094,63.84701248387714
8344,2017-12-17 13:27:55,61,24.918141765121216,60.20929220335405
9085,2017-12-17 13:27:56,31,24.939405899096293,60.17502803097711
2660,2017-12-17 13:27:56,51,28.215935100164916,60.8908335083797
5,2017-12-17 13:27:56,102,24.937675203724677,60.2148896801999
53585,2017-12-17 13:27:56,0,23.117790268335288,60.38712261862799
43,2017-12-17 13:27:56,0,22.843571025915658,62.792390699347436
9666,2017-12-17 13:27:56,0,25.10578416250467,60.40394170385766
444,2017-12-17 13:27:57,0,21.623762135362767,63.097125977453764
783,2017-12-17 13:27:57,205,25.252525051701316,60.60548138021467
3662,2017-12-17 13:27:57,78,23.748268475167446,61.28642782146365
2326,2017-12-17 13:27:57,72,28.4491125218279,61.11011767372135
5412,2017-12-17 13:27:57,0,24.993175506026994,64.48246767973593
744,2017-12-17 13:27:57,0,29.50295906571872,61.55887760233099
716,2017-12-17 13:27:57,0,27.394415550057644,63.35980099376896
6,2017-12-17 13:27:58,0,25.043774507552946,60.29246214038119
713,2017-12-17 13:27:58,141,27.460024394238243,63.271773199049925
2663,2017-12-17 13:27:58,0,26.90011594445687,60.44884230180798
958,2017-12-17 13:27:58,0,22.25460434054493,60.45459369184629
8692,2017-12-17 13:27:59,123,24.89481417420032,60.31010386722977
23,2017-12-17 13:27:59,112,23.958169770655882,63.90126531607748
145,2017-12-17 13:27:59,73,24.93376781192703,60.19355949685751
761,2017-12-17 13:27:59,63,29.746721992969185,63.361238071029995
2718,2017-12-17 13:27:59,73,29.828176238297562,61.91431865985306
2428,2017-12-17 13:27:59,67,27.57120128735715,60.9117044472453
8687,2017-12-17 13:28:00,0,24.942204784196935,60.173263766093285
8345,2017-12-17 13:28:23,26,24.60153138217753,60.189696948230235
2718,2017-12-17 13:28:44,78,29.820522219597905,61.906181424448675
2428,2017-12-17 13:28:44,68,27.55554908901642,60.9134913851789
744,2017-12-17 13:28:44,0,29.502958981912904,61.558878021424434
761,2017-12-17 13:28:45,75,29.728252804612563,63.36045402780337
23,2017-12-17 13:28:45,133,23.990261563341928,63.90075117014649
8695,2017-12-17 13:28:45,53,24.85280818263913,60.27200732108627
145,2017-12-17 13:28:45,30,24.933290965453907,60.19961487706304
8347,2017-12-17 13:28:45,40,24.938643648824122,60.180554596915385
482,2017-12-17 13:28:46,0,25.75472845667303,62.24134234160858
354,2017-12-17 13:28:46,10,26.938836900531236,60.603732077037726
53063,2017-12-17 13:28:46,68,23.023038385226986,63.112686646560675
11861,2017-12-17 13:28:46,113,25.550194261147023,66.4827077578074
3430,2017-12-17 13:28:46,23,22.08093719751893,61.20916993321946
917,2017-12-17 13:28:46,39,22.715039150809215,60.69619079675758
8135,2017-12-17 13:28:46,0,24.940223050836025,60.17358148212831
3432,2017-12-17 13:28:46,77,22.87618408898641,61.34939121089754
11383,2017-12-17 13:28:46,115,24.560504480556066,64.08605518391758
416,2017-12-17 13:28:46,79,24.59410744648914,65.72674185830905
9843,2017-12-17 13:28:46,0,24.937499999580396,60.17079903462529
46,2017-12-17 13:28:46,129,24.967760620232486,60.22904650508328
8520,2017-12-17 13:28:47,30,24.68199069566695,60.20598826667307
66,2017-12-17 13:28:47,0,26.882352828945024,61.420608553384206
723,2017-12-17 13:28:47,12,29.23695744074287,62.64169317525698
9938,2017-12-17 13:28:48,100,25.099997296547052,60.83029915229517
9096,2017-12-17 13:28:48,21,25.04941896496397,60.30336951095648
465,2017-12-17 13:28:48,136,22.26287663107062,61.264273319149346
8522,2017-12-17 13:28:48,0,24.438288369655385,60.1196244473511
9671,2017-12-17 13:28:48,96,24.820428974483374,60.69561537955845
24,2017-12-17 13:28:48,138,23.832919410676585,63.88961551841372
3,2017-12-17 13:28:48,35,29.517219281423095,61.55062398420413
54334,2017-12-17 13:28:48,0,25.75520019019754,62.24123760973017
5220,2017-12-17 13:28:49,0,29.918389488796574,64.5348128074719
2455,2017-12-17 13:28:49,57,27.897799713759312,60.933479164825506
8697,2017-12-17 13:28:49,57,24.92681066465415,60.204909599556544
9675,2017-12-17 13:28:50,139,25.096843186388757,60.378532215891056
9417,2017-12-17 13:28:50,82,25.03294249026415,60.26801556544003
2688,2017-12-17 13:28:50,79,26.94511469454598,60.87790069280819
9102,2017-12-17 13:28:50,0,24.94196254719183,60.17390250901604
9836,2017-12-17 13:28:50,159,25.512002370942227,60.87732753826795
9411,2017-12-17 13:28:50,116,25.09171153381029,60.36876608333262
9099,2017-12-17 13:28:51,52,24.932215483458464,60.20514022762142
70,2017-12-17 13:28:51,0,26.414693832233556,64.75810244495516
48,2017-12-17 13:28:51,0,22.84583942037405,62.79124610856581
424,2017-12-17 13:28:52,122,24.130587279216144,61.574227507290544
2722,2017-12-17 13:28:52,79,30.10850161381077,62.23794943095432
5221,2017-12-17 13:28:52,46,27.85858908695431,64.40222979118931
173,2017-12-17 13:28:52,139,25.09093620776832,60.473731105952865
76010,2017-12-17 13:28:52,85,23.538993391595376,60.105048317640765
65665,2017-12-17 13:28:52,41,27.718373006425473,63.10151553966995
9392,2017-12-17 13:28:52,6,24.93654289242054,60.21322034036316
11858,2017-12-17 13:28:52,0,28.810284622442087,61.20681042846167
25,2017-12-17 13:28:53,168,24.228742466688963,61.06660080222231
22,2017-12-17 13:28:53,104,24.10764503418653,61.1005363797165
3730,2017-12-17 13:28:53,84,22.24680743309401,61.243806932823375
9670,2017-12-17 13:28:53,127,24.802331188241276,60.7134414663752
711,2017-12-17 13:28:53,8,24.57220494675912,65.73849550774246
65,2017-12-17 13:28:53,130,26.695383181748678,60.98770546822147
8128,2017-12-17 13:28:53,37,24.843505527400158,60.221463816390745
916,2017-12-17 13:28:53,22,22.750254459652332,60.70306148470758
9941,2017-12-17 13:28:53,0,25.021366159954635,60.78988027415129
951,2017-12-17 13:28:53,31,22.260442734683348,60.45643619063009
9093,2017-12-17 13:28:53,68,24.84350695231374,60.312714871974556
9423,2017-12-17 13:28:53,34,24.939100294900474,60.18060111647681
8689,2017-12-17 13:28:54,89,24.98852200766986,60.239571828523594
9404,2017-12-17 13:28:54,0,25.106462509922697,60.40423993198013
9400,2017-12-17 13:28:54,0,25.044242804477285,60.29226491419819
8346,2017-12-17 13:28:54,0,24.600482806102317,60.18933824468259
8692,2017-12-17 13:28:54,0,25.015248711757085,60.32293790207601
9091,2017-12-17 13:28:55,36,24.89590642000675,60.21748136465155
142,2017-12-17 13:28:55,79,25.089999613899053,60.47413930463897
11521,2017-12-17 13:28:55,118,27.71407384443428,60.93762971563209
144,2017-12-17 13:28:55,139,25.615252162943143,62.06145785689897
8,2017-12-17 13:28:55,0,29.503055206155143,61.558492789157135
9429,2017-12-17 13:28:55,0,24.942204365108886,60.17326573583879
8523,2017-12-17 13:28:55,13,24.75327844688375,60.21600920908658
9665,2017-12-17 13:28:56,80,23.77218053617022,61.210007872977755
174,2017-12-17 13:28:56,51,23.859243532059704,61.17109128334637
53585,2017-12-17 13:28:56,0,23.11779018450839,60.387122241443095
9085,2017-12-17 13:28:56,0,24.93961083662635,60.172873798044755
5,2017-12-17 13:28:56,162,24.967460212826875,60.2288154998366
5418,2017-12-17 13:28:56,46,23.396554346578075,63.84421602951798
9666,2017-12-17 13:28:57,44,25.10518225804389,60.40209206929301
2660,2017-12-17 13:28:57,50,28.205569116686124,60.89705577228035
958,2017-12-17 13:28:58,0,22.254577637665168,60.454624209420714
3662,2017-12-17 13:28:58,76,23.75212591083785,61.27503601878673
2326,2017-12-17 13:28:58,75,28.427321501430264,61.106105424316475
8344,2017-12-17 13:28:58,57,24.930945289856467,60.20247386041242
6,2017-12-17 13:28:58,0,25.04392152613919,60.29239034937827
43,2017-12-17 13:28:58,9,22.842063456816398,62.79304557744064
716,2017-12-17 13:28:58,0,27.394412197310416,63.359800574675035
713,2017-12-17 13:28:58,138,27.452849652770684,63.292670582826155
783,2017-12-17 13:28:58,202,25.21599361637757,60.58139074279501
5412,2017-12-17 13:28:58,0,24.993175506026994,64.48246767973593
444,2017-12-17 13:28:58,0,21.62378384449501,63.09714098105936
2663,2017-12-17 13:28:59,0,26.90012038685045,60.44884330763906
9839,2017-12-17 13:28:59,157,25.514482492273235,60.87029214594483
11383,2017-12-17 13:29:16,119,24.575882339206924,64.0917653973578
958,2017-12-17 13:29:44,0,22.254648209554095,60.4546470976049
65,2017-12-17 13:29:45,131,26.71000189144171,61.00346797238983
2718,2017-12-17 13:29:45,48,29.812458912557563,61.89769688488319
2663,2017-12-17 13:29:45,0,26.90012424254049,60.44884305618008
2428,2017-12-17 13:29:45,70,27.534994315508488,60.91585256730133
761,2017-12-17 13:29:46,79,29.706604611833402,63.367189222267015
917,2017-12-17 13:29:46,61,22.727299360571404,60.69776734893043
8695,2017-12-17 13:29:46,0,24.852804494595315,60.278416669067994
23,2017-12-17 13:29:46,151,24.039258984149594,63.90021938030232
8347,2017-12-17 13:29:46,60,24.935004310280128,60.1885270021963
416,2017-12-17 13:29:47,101,24.62296893750345,65.71869808112655
354,2017-12-17 13:29:47,7,26.940057305638113,60.60298587810642
716,2017-12-17 13:29:47,0,27.39440943126926,63.35980040703591
8135,2017-12-17 13:29:47,0,24.940222631737573,60.17358206886285
482,2017-12-17 13:29:47,0,25.754729294870597,62.24134276070091
744,2017-12-17 13:29:47,0,29.502958059902053,61.558878063333815
145,2017-12-17 13:29:47,0,24.932831637157996,60.20041291806344
11861,2017-12-17 13:29:47,109,25.587733536513866,66.48937589704845
3430,2017-12-17 13:29:47,37,22.070895342281155,61.20869149417498
3432,2017-12-17 13:29:47,83,22.85166056818924,61.35096390737475
9843,2017-12-17 13:29:47,0,24.940655054119894,60.17213493328342
46,2017-12-17 13:29:47,88,24.942894447183654,60.218739655952376
54334,2017-12-17 13:29:48,0,25.755201782749026,62.24123781927328
8520,2017-12-17 13:29:48,69,24.686706270573577,60.20614844483907
53063,2017-12-17 13:29:48,67,23.011491056332794,63.121860891023886
66,2017-12-17 13:29:48,0,26.882354736301664,61.42060855338015
723,2017-12-17 13:29:48,0,29.237325238638736,62.64152901567827
9938,2017-12-17 13:29:48,49,25.080683463785192,60.82327499171603
9096,2017-12-17 13:29:49,79,25.05089049188502,60.30665576181901
24,2017-12-17 13:29:49,147,23.785445400753844,63.883475522888055
9839,2017-12-17 13:29:49,157,25.50653996846659,60.893165563385466
465,2017-12-17 13:29:49,134,22.225212046397218,61.273592444773875
8522,2017-12-17 13:29:49,0,24.43834218147597,60.119658435963984
8697,2017-12-17 13:29:50,20,24.921060176156118,60.20770366506945
9671,2017-12-17 13:29:50,135,24.804352065095713,60.71088029204266
8,2017-12-17 13:29:50,2,29.503038777626518,61.55851982079642
3,2017-12-17 13:29:50,31,29.510380989532134,61.5534813749899
5220,2017-12-17 13:29:50,0,29.918390746077066,64.53481322656563
2455,2017-12-17 13:29:50,54,27.91455103108099,60.931953532719994
9675,2017-12-17 13:29:51,79,25.103226257115757,60.396267023782386
9417,2017-12-17 13:29:51,0,25.036372281230314,60.27581731517012
9411,2017-12-17 13:29:51,6,25.09772119074829,60.38063066725503
9102,2017-12-17 13:29:51,0,24.94196430740238,60.17390351484823
48,2017-12-17 13:29:52,0,22.845837743993982,62.791247743034155
9836,2017-12-17 13:29:52,158,25.517389001032168,60.85196825789725
9099,2017-12-17 13:29:52,45,24.93494815152391,60.2105157516724
11858,2017-12-17 13:29:52,0,28.810284287172223,61.206810973287915
70,2017-12-17 13:29:52,28,26.415891647162997,64.75726321155632
2722,2017-12-17 13:29:53,81,30.10369526289854,62.22640411372656
9392,2017-12-17 13:29:53,5,24.936020532212147,60.21245544978576
424,2017-12-17 13:29:53,119,24.11083071433752,61.55934011571972
76010,2017-12-17 13:29:53,81,23.55596163254803,60.095373212557575
5221,2017-12-17 13:29:53,45,27.843314158064214,64.40313931150254
711,2017-12-17 13:29:53,29,24.569756173756012,65.74097407841032
173,2017-12-17 13:29:53,134,25.062233972905226,60.489247852717796
2688,2017-12-17 13:29:53,79,26.919867983086704,60.877630837439945
22,2017-12-17 13:29:54,146,24.141305922872647,61.090332064548996
916,2017-12-17 13:29:54,12,22.745739715147476,60.70201517173015
9404,2017-12-17 13:29:54,77,25.10417215487854,60.398977647444966
9941,2017-12-17 13:29:54,96,25.03159099217957,60.79701775806586
25,2017-12-17 13:29:54,170,24.18278700616406,61.0796452228282
9670,2017-12-17 13:29:54,158,24.822376677325032,60.6935633639356
951,2017-12-17 13:29:54,0,22.25461442120119,60.45458482664461
3730,2017-12-17 13:29:54,83,22.26820165413721,61.250825226089525
8128,2017-12-17 13:29:54,6,24.85936802770058,60.22352232798432
65665,2017-12-17 13:29:55,35,27.731477357654963,63.102014723918764
9093,2017-12-17 13:29:55,94,24.84299565623094,60.29786486368883
8692,2017-12-17 13:29:55,7,25.03906756599914,60.32279017103107
9423,2017-12-17 13:29:55,79,24.935654075411783,60.18797103055876
9400,2017-12-17 13:29:55,75,25.041033206120154,60.285305168547886
8346,2017-12-17 13:29:55,2,24.600613563779167,60.189609776431986
144,2017-12-17 13:29:56,153,25.58693264579306,62.04229083321256
142,2017-12-17 13:29:56,81,25.099306124814934,60.464534858989154
174,2017-12-17 13:29:56,0,23.86248389200887,61.17021902059839
8523,2017-12-17 13:29:56,79,24.74702739113114,60.21396419235667
8689,2017-12-17 13:29:56,57,24.967168354957458,60.22845197669547
11521,2017-12-17 13:29:56,118,27.74952041004931,60.94263945341716
9091,2017-12-17 13:29:56,22,24.907437404215244,60.21416498084843
9665,2017-12-17 13:29:57,0,23.769585247500622,61.213407069983944
143,2017-12-17 13:29:57,108,25.723722371911904,62.21530077432072
53585,2017-12-17 13:29:57,0,23.117788927238333,60.38712090033681
5,2017-12-17 13:29:57,159,25.000860755863336,60.24603347958222
9429,2017-12-17 13:29:57,0,24.94220461655476,60.17326506527998
2660,2017-12-17 13:29:58,50,28.193822549948816,60.902831993206874
9666,2017-12-17 13:29:58,126,25.10012294128687,60.3879089671368
2108,2017-12-17 13:29:58,0,28.811051231311982,61.209438867569204
5418,2017-12-17 13:29:59,47,23.379902438646123,63.84274454450838
3662,2017-12-17 13:29:59,76,23.756954054689405,61.2639393010116
8344,2017-12-17 13:29:59,0,24.932440202283406,60.1994762822961
713,2017-12-17 13:29:59,121,27.439272143092293,63.31131151635548
5412,2017-12-17 13:29:59,0,24.993175506026994,64.48246767973593
783,2017-12-17 13:29:59,217,25.184455699852037,60.5537711565137
43,2017-12-17 13:29:59,8,22.840242236897645,62.7938919820247
444,2017-12-17 13:29:59,0,21.623791052932845,63.09714739321686
2326,2017-12-17 13:29:59,75,28.40560466085658,61.10209086988705
6,2017-12-17 13:29:59,64,25.0420826203916,60.288056528255424
43,2017-12-17 13:30:44,29,22.837220644631632,62.795237235569836
3662,2017-12-17 13:30:44,77,23.762318808006867,61.25568199484715
2326,2017-12-17 13:30:45,75,28.388807997448243,61.099017142179584
8344,2017-12-17 13:30:45,63,24.933817516603515,60.19567529875545
783,2017-12-17 13:30:45,213,25.165773108228755,60.53081584787573
958,2017-12-17 13:30:45,0,22.254617691986745,60.454635653519716
6,2017-12-17 13:30:45,109,25.037383390205125,60.27822987835727
5412,2017-12-17 13:30:45,0,24.993175506026994,64.48246767973593
713,2017-12-17 13:30:45,123,27.434731498508246,63.3244692602901
444,2017-12-17 13:30:45,0,21.623779318254567,63.097141525879465
2718,2017-12-17 13:30:46,37,29.807201196161433,61.89209798311962
8347,2017-12-17 13:30:46,46,24.933871915160758,60.19699058700062
8695,2017-12-17 13:30:46,69,24.848684956832944,60.28501544806072
2428,2017-12-17 13:30:46,66,27.514558229734572,60.91812867310672
2663,2017-12-17 13:30:46,0,26.900126924738647,60.448843852459326
11861,2017-12-17 13:30:47,106,25.628557344466028,66.49333831603175
482,2017-12-17 13:30:47,0,25.75471957186354,62.241344395171204
761,2017-12-17 13:30:47,80,29.6966666083226,63.37864543987164
5418,2017-12-17 13:30:47,47,23.367733675461643,63.84169487876912
23,2017-12-17 13:30:47,153,24.091298029986458,63.905388038975865
65,2017-12-17 13:30:47,120,26.727024614781648,61.021070388123434
917,2017-12-17 13:30:47,57,22.744692647814716,60.70175964941433
8135,2017-12-17 13:30:47,0,24.940219781897564,60.17358202695243
9843,2017-12-17 13:30:48,3,24.940950851492,60.172359107284336
53063,2017-12-17 13:30:48,64,23.004832556272586,63.1311056272967
416,2017-12-17 13:30:48,97,24.652628553329762,65.71013747578564
354,2017-12-17 13:30:48,4,26.94137091750551,60.602316122134056
3430,2017-12-17 13:30:48,43,22.058855828087363,61.20773071851283
46,2017-12-17 13:30:48,80,24.93285929742844,60.20718147250039
3432,2017-12-17 13:30:48,79,22.82854571001303,61.34519187738619
8520,2017-12-17 13:30:48,3,24.702953835501695,60.20683949084553
66,2017-12-17 13:30:49,0,26.88235664365827,61.42060855338505
9839,2017-12-17 13:30:49,149,25.50629228322829,60.91590839077574
723,2017-12-17 13:30:49,0,29.237325406281915,62.64152922522746
9938,2017-12-17 13:30:49,80,25.072253197030943,60.82023998840637
54334,2017-12-17 13:30:49,0,25.755202034214054,62.241237651639096
9096,2017-12-17 13:30:49,100,25.052518676576142,60.31957965066499
465,2017-12-17 13:30:50,133,22.19112930039635,61.28540690488178
24,2017-12-17 13:30:50,152,23.73835964060761,63.8775488887049
8522,2017-12-17 13:30:50,0,24.438347545883143,60.11965445456103
3,2017-12-17 13:30:50,37,29.503587289371833,61.5577186784915
9411,2017-12-17 13:30:51,71,25.099023738490022,60.38425340962233
8,2017-12-17 13:30:51,0,29.503044058226376,61.5585439187707
2455,2017-12-17 13:30:51,59,27.932050936151782,60.93304984374706
716,2017-12-17 13:30:51,0,27.39440306102051,63.3597996526631
9102,2017-12-17 13:30:51,0,24.941965061762016,60.17390435303871
9417,2017-12-17 13:30:51,59,25.038764224937488,60.28064688395246
9671,2017-12-17 13:30:51,69,24.788940762653027,60.72725551333473
8697,2017-12-17 13:30:51,35,24.91214794997098,60.21223060523904
5220,2017-12-17 13:30:51,0,29.918390578430767,64.53481289129691
9675,2017-12-17 13:30:52,6,25.106611959253566,60.405302799205614
11383,2017-12-17 13:30:52,121,24.632170926166044,64.10535313293049
48,2017-12-17 13:30:53,0,22.845841432026422,62.79124862313524
5221,2017-12-17 13:30:53,48,27.828024141755236,64.40132475519549
70,2017-12-17 13:30:53,94,26.42737960797621,64.74890139516648
9099,2017-12-17 13:30:53,50,24.946323483787904,60.220218014125
9836,2017-12-17 13:30:53,156,25.514132966917135,60.82803616417859
11858,2017-12-17 13:30:53,0,28.810283532802977,61.206812021028234
2722,2017-12-17 13:30:54,83,30.098402091051174,62.213924801028156
3730,2017-12-17 13:30:54,71,22.2895506129012,61.257157670125494
76010,2017-12-17 13:30:54,78,23.572357138075635,60.086850493424706
424,2017-12-17 13:30:54,118,24.08002453796107,61.549408398663616
9392,2017-12-17 13:30:54,62,24.93335290770688,60.207713429981666
744,2017-12-17 13:30:54,0,29.50295738934805,61.558879152981866
8128,2017-12-17 13:30:54,71,24.86352628987215,60.22292059115957
9670,2017-12-17 13:30:54,147,24.837592346160427,60.6713373646953
145,2017-12-17 13:30:54,24,24.932375326340228,60.201475072833446
916,2017-12-17 13:30:54,15,22.742345128189225,60.70124311462562
173,2017-12-17 13:30:54,140,25.043554817869538,60.507790885617844
2688,2017-12-17 13:30:54,79,26.8952669296399,60.87752283661442
9941,2017-12-17 13:30:54,121,25.04977787805264,60.81147000312868
22,2017-12-17 13:30:55,155,24.184272765517196,61.07920077794587
9400,2017-12-17 13:30:55,25,25.036501194896225,60.275353586383815
9404,2017-12-17 13:30:55,95,25.09922867602262,60.38457565188866
25,2017-12-17 13:30:55,158,24.13802646974757,61.09213849138946
8346,2017-12-17 13:30:55,0,24.601218066635084,60.189713292939636
144,2017-12-17 13:30:56,139,25.546591551653545,62.03173382618382
8692,2017-12-17 13:30:56,84,25.050347679848073,60.32041172219113
9093,2017-12-17 13:30:56,31,24.8443643371896,60.29422703390326
65665,2017-12-17 13:30:56,34,27.741586938717607,63.10451831456645
9423,2017-12-17 13:30:56,46,24.93413980077608,60.19764357917024
9091,2017-12-17 13:30:56,0,24.908977411282674,60.2135509645344
8523,2017-12-17 13:30:56,2,24.729418940399228,60.211816497305655
174,2017-12-17 13:30:57,52,23.866341495301835,61.16936947280337
711,2017-12-17 13:30:57,70,24.569345460501022,65.74988286800419
11521,2017-12-17 13:30:57,119,27.784951385312343,60.94769797388432
9429,2017-12-17 13:30:57,0,24.94211794768099,60.17377711574528
53585,2017-12-17 13:30:57,0,23.117789346333925,60.38712064887354
142,2017-12-17 13:30:57,121,25.103574944289214,60.4495781909955
8689,2017-12-17 13:30:57,51,24.96449846734764,60.22708040397272
5,2017-12-17 13:30:58,160,25.03098120874742,60.265082988982726
143,2017-12-17 13:30:58,77,25.7288536892167,62.22936967304499
9666,2017-12-17 13:30:58,158,25.089622512076485,60.36680752592728
9665,2017-12-17 13:30:58,102,23.7643113540239,61.22088544588963
2108,2017-12-17 13:30:59,0,28.81105274005939,61.20943530525616
2660,2017-12-17 13:30:59,45,28.18326822510921,60.907470999419566
144,2017-12-17 13:31:27,131,25.52745700780831,62.02670162489463
8689,2017-12-17 13:31:28,90,24.954333146635502,60.222944814863716
9938,2017-12-17 13:31:44,121,25.049488953839347,60.811345992870635
2326,2017-12-17 13:31:45,74,28.366358662349043,61.094875392373496
783,2017-12-17 13:31:45,212,25.133436396341086,60.50381715106399
2108,2017-12-17 13:31:45,0,28.811050560755703,61.2094315333995
713,2017-12-17 13:31:45,138,27.417191276465143,63.34261582918035
2660,2017-12-17 13:31:45,44,28.17443864448575,60.91015748319947
43,2017-12-17 13:31:45,40,22.829844318388936,62.7985139310605
958,2017-12-17 13:31:46,31,22.258132935506527,60.455780062697876
5412,2017-12-17 13:31:46,0,24.993175506026994,64.48246767973593
2663,2017-12-17 13:31:46,0,26.900133546450682,60.44884385246324
444,2017-12-17 13:31:46,0,21.62376071043553,63.09713067131923
8347,2017-12-17 13:31:47,0,24.932539192562896,60.20015245042389
65,2017-12-17 13:31:47,106,26.73416155386201,61.03713786783303
2718,2017-12-17 13:31:47,16,29.803848937802517,61.888769738925276
8695,2017-12-17 13:31:47,73,24.84652670057121,60.28815648244733
2428,2017-12-17 13:31:47,55,27.495536673957996,60.91820536752423
3432,2017-12-17 13:31:48,88,22.81233594748852,61.335066244999176
761,2017-12-17 13:31:48,80,29.68915273505442,63.39008460029859
482,2017-12-17 13:31:48,0,25.754711944327685,62.241344646628846
23,2017-12-17 13:31:48,137,24.13841463556896,63.90973770190166
9843,2017-12-17 13:31:48,0,24.941222425139742,60.172350348192815
11861,2017-12-17 13:31:48,50,25.66036666702691,66.49570704186874
917,2017-12-17 13:31:48,66,22.761618895412973,60.70574897432418
6,2017-12-17 13:31:48,148,25.024914471049243,60.2598356242337
416,2017-12-17 13:31:48,136,24.6910573162868,65.70184337306722
8135,2017-12-17 13:31:48,0,24.940218943708828,60.17358173358728
46,2017-12-17 13:31:48,2,24.933201949639997,60.19914343692361
3662,2017-12-17 13:31:48,74,23.763146018029236,61.24366372872771
3430,2017-12-17 13:31:48,45,22.045064747595617,61.20646295564165
8520,2017-12-17 13:31:49,97,24.71909201659096,60.210049717847994
53063,2017-12-17 13:31:49,52,22.999871475437075,63.13976442662
